game_number,game_movement,No Comments
9_1,"
22... Qe7",",On this occasion, there was in fact nothing to be done about it about White's threat ...Ng6.  By saving the Queen in this way, Black will lose his King!  22...g5 would not have helped much (23.Bg3! and the threat remains), but Black might have been able to contain the damage in this line: 22...h5! 23.g5 Ng4  24.Nxg4 hxg4  25.Bxc7 gxf3 26.Bxd8 Kxd8, leaving White the Exchange ahead in the end game."
9_1,"
23. Nxc6",",[!] One of those moves that 'leaps to the eye' of a tactician.  Black is busted."
9_1,"
23... Qe8",",Abandoning her consort.  No good was 23...bxc6 24.Qxc6ch and mate nest move.  But it is mate in two, now, as well."
9_1,"
24. Nxa7+ Kd7 25. Qxb7#",",A sudden and drastic finish.  During the course of the game, at no time was White under any real pressure or at a disadvantage.  Possibly that explains the strong opponent's lapses in tactical and strategic judgement.  A fine win to White."
36,"
1. d4",This was played in the first round of the British Over 50s Chess Championships in Llandudno. Although I was out-rated I managed to draw the game.
36,"
1... Nf6",",I had looked up some of his games, and saw that he played the King's Indian Defence, and I rattled out the first moves very quickly."
36,"
2. c4 g6 3. Nc3 Bg7",",The King's Indian is a hypermodern opening, where Black deliberately allows White control of the centre with his pawns, with the view to subsequently challenge it with the moves ...e5 or ...c5. Until the mid-1930s, it was generally regarded as highly suspect, but the analysis and play of three strong Soviet players in particular—Alexander Konstantinopolsky, Isaac Boleslavsky, and David Bronstein—helped to make the defence much more respected and popular. It is a dynamic opening, exceptionally complex, and a favourite of former world champions Garry Kasparov, Bobby Fischer, and Mikhail Tal, with prominent grandmasters Viktor Korchnoi, Miguel Najdorf, Efim Geller, John Nunn, Svetozar Gligorić, Wolfgang Uhlmann, and Ilya Smirin having also contributed much to the theory and practice of this opening. In the early 2000s the opening's popularity suffered after Vladimir Kramnik scored excellent results against it, so much so that even Kasparov gave up the opening after relentless losses to Kramnik. However, Kramnik himself won a fine game on the black side of the KID in 2012, and current top players Hikaru Nakamura, Teimour Radjabov and Ding Liren all play the opening."
36,"
4. e4 d6 5. f3",",This is Sämisch variation, a subtle blockading system and a critical challenge to the King's Indian.[1] It is named after the German Grandmaster Friedrich Sämisch. The Sämisch has been played by numerous grandmasters, including world champions Mikhail Botvinnik, Mikhail Tal, Tigran Petrosian, Boris Spassky, Anatoly Karpov and Garry Kasparov."
36,"
5... O-O 6. Be3 e5 7. d5 Nh5 8. Nge2 f5 9. Qd2 a6 10. O-O-O Nd7",
36,"
11. exf5","Bobby Fischer had trouble against the Sämisch. Mednis' How to Beat Bobby Fischer showed that five of Fischer's losses were against the Sämisch King's Indian, and remarked that Fischer eventually avoided the King's Indian if he believed he would face the Sämisch.[2] Fischer faced the Sämisch five times against Boris Spassky in their 1992 rematch, however—winning two, drawing two and losing one."
36,"
11... gxf5",
36,"
12. g4","In the Encyclopaedia of Chess Openings (ECO), the Sämisch Variation is covered in chapters E80 to E89"
36,"
12... fxg4",
36,"
13. fxg4",",This is where I had to start thinking. Up to now we had been following another game by Mark Page. In that one, black played 10.....b7-b5, white replied c4-c5 and the game was eventually drawn. 10.....Nd7 prepares b7-b5 but prevents c4-c5. I have to play actively before he gets in this thrust."
36,"
13... Nf4",",So that if he ever plays f5-f4, I will have a lovely e4 square for my knight. "
36,"
14. Nxf4",",Of course not 11....Rxf5?? 12. g4 winning a piece."
36,"
14... exf4",",One idea is to divert his f pawn away from protecting the e4 square, allowing me to play Ne4."
36,"
15. Bxf4",",He takes."
36,"
15... Nc5",",I take back."
36,"
16. h3",",Afterwards my opponent was critical of this move, as giving up a pawn for not enough compensation, but in my opening databases, this has always been played rather than the timid Nf6."
36,"
16... Qf6",",So I take."
36,"
17. Be3",",He takes back."
36,"
17... Bd7",",and I take back."
36,"
18. Kb1",",He commented afterwards he wasn't sure if this knight should go to c5 or e5. In my opening databases, it seems that the knight normally goes to e5. OK what would you play now?"
72_1,"
23. Rd1 a5",Preparing for a3
72_1,"
24. Bc4",",? White probably saw a few moves and realized he can get a few pawns ...I hoped I can suffer the loss of only one pawn and then would be able to protect "
72_1,"
24... c6 25. Bxb5 cxb5",",atleast they are in one team now "
72_1,"
26. Nc6 Re8 27. Nxe7+ Rxe7 28. Bb6 Rd7",",with a pawn down -- I stil went for the exchange -- I realized with the rook gone the bishop cannot attack the my pawns and I might be able to play on "
72_1,"
29. Rxd7 Nxd7 30. Bxa5 Ne5",",a vert central and useful spot "
72_1,"
31. Bb4 Nd3",",There was no hurry to play this and I should have considered ways to bring my king to the center . g5 should have been considered"
72_1,"
32. Ba3 f6",",I could not see how the King can to the center.g5 could have been better "
72_1,"
33. g3 Kf7 34. Kf1 Ke6 35. Ke2 Nc1+ 36. Ke3 h5 37. f4 g6 38. Bb4 Nb3 39. h3 f5",",forcing white to take a decision "
72_1,"
40. e5 Kd5",",Very central King !"
72_1,"
41. Kd3 Nc1+ 42. Kd2 Nb3+ 43. Ke3 Nc1 44. Kd2 Nb3+ 45. Ke3 Nc1 46. Kd2",No Comments
179,"
1. e4",my white domanating move: e4
179,"
1... e5 2. Nf3 Nc6 3. d4",",THE SCOTCH GAME"
179,"
3... exd4 4. Nxd4 Bc5",",it went to scotch game. many games I played this but not on ranked games. this is my first game on rank in gameknot and first won in my record."
179,"
5. Nxc6",",I decided to go an exchange leaving behind the book"
179,"
5... Qf6",",good answer but not as good compare to ...b7xKc6!"
179,"
6. Qe2",
179,"
6... dxc6 7. h3 Be6 8. a3",",not wanting this situation but I guess this will be my uncommon move here!"
179,"
8... O-O-O",",preparing for pins but not quite right, I guess I should play here the ...kc3 and ...be3!"
179,"
9. Nc3",",wooh! the challenge of opposite castling!"
179,"
9... Ne7",",here goes the mainstream piece."
179,"
10. Be3",",i Guess he should play it Kh6 than e7"
179,"
10... Bxe3 11. Qxe3",",there goes my killier bishop!"
179,"
11... Rhe8",",an exchange was committed "
179,"
12. Bd3 Ng6",",there goes the big mistake preparing early on the e file"
179,"
13. Qxa7",",his knight for nothing. i dont see why his aiming the knight to be there"
179,"
13... Kd7",",an advantage move"
179,"
14. Qe3",",the king was forced  to evacuate"
179,"
14... Ke7",",I dont want to capture b7 because of the rook pin, and a penetration to my queenside!"
179,"
15. O-O",",the wandering king. I was hoping a more challenging potion from castling on opposite sides"
179,"
15... Kf8",",looking up for safety, I need to prepare for the e file exchange"
143_1,"
29. g5",again I didnot see Qe3 to release pin ...This move forces black to decide on the pin 
143_1,"
29... Qd4 30. Qe3",",Pin released -- and suddenly  white is looking good "
143_1,"
30... Qxe3 31. Rxe3",",The Black bishop has no place"
143_1,"
31... hxg5 32. Rh3 Re8",",? the Bishop is trapped "
143_1,"
33. Nxg5+ Kg8 34. Rxh4 Re2 35. Rb8+",No Comments
21_2,"
21. Nc4",His knight protects d6.
21_2,"
21... Nh6",",Preparing to castle. I can win the d6 pawn either by Nf7 at some stage or b7-b5 driving away his knight protecting it. Black has at least equalised. "
21_2,"
22. Qe3",",He decides to exchange my dominant queen."
21_2,"
22... Nf5",",But my knight comes in."
21_2,"
23. Qxd4",",He takes, and offered a draw, which I declined."
21_2,"
23... Nxd4",",My knight is now dominant."
21_2,"
24. g3",",Perhaps planning f2-f4."
21_2,"
24... b5",",I decide to round up the d6 pawn."
21_2,"
25. Ne3",",His knight drops back."
21_2,"
25... Rxd6",",The pawn goes."
21_2,"
26. Kg2",",He improves the position of his king."
21_2,"
26... e4",",I prevent f2-f4, which would now be met by taking his f pawn en passant. "
21_2,"
27. Rac1",",He contests the c file."
21_2,"
27... Kd7",",I bock his entry squares on c8, c7 and c6."
21_2,"
28. Rc5",",So he comes in here instead."
21_2,"
28... Rc8",",I contest the c file."
21_2,"
29. Rxc8",",He takes."
21_2,"
29... Kxc8",",I take back."
21_2,"
30. Rc1+",",He throws in a check."
21_2,"
30... Kd7",",I return to d7."
188,"
1. c4",a game full of surprises
188,"
1... f5",",a new one for me"
188,"
2. Nc3 Nf6 3. d4 e6 4. Nf3",",i tried to play basic as i don't know this opening"
188,"
4... Bb4 5. Bd2 O-O 6. e3 b6 7. a3 Bxc3 8. Bxc3 Bb7 9. Bd3 Qe8 10. h3 Qg6 11. Rg1",",castling compromised"
188,"
11... Ne4 12. Bb4",",trying to keep both bishops"
188,"
12... d6 13. Qe2 Nd7 14. O-O-O",",castling anyway"
188,"
14... c5",",natural move"
188,"
15. Bd2",",i thought about e1, but my rooks wouldn't be linked anymore"
188,"
15... cxd4 16. Nxd4 Rfc8",",King in front"
188,"
17. Kb1 a6",",obscure... what would my knight would do there?"
188,"
18. g4",",I saw a trap here..."
188,"
18... fxg4 19. Rxg4 Qe8",",... but it was a wrong idea..."
188,"
20. Bxe4 Bxe4+",",... well, of course not 21. Rxe4? as followed by Qg6!"
188,"
21. Ka1 Nf6 22. Rg3 Bg6",",good defensive-offensive move"
188,"
23. f3 Qa4",",I had Nxe6 possibility, but then Qxc4 was forcing the exchange of Queens, and I was not convinced on my advantage."
188,"
24. Bb4",",pointing a second pawn"
188,"
24... a5 25. Bxd6 Qxc4 26. Qxc4 Rxc4",",in my opinion a good position for white. I still have the initiative."
188,"
27. Be5",",not Nxe6 followed by Re8"
188,"
27... Nd5",",maybe first mistake: i started to be able to plan the finale."
188,"
28. Nxe6",",this time, i can, as it is followed by many possibilities on g7"
115,"
1. e4",I start off with my usual.
115,"
1... Nc6",",I am almost in unfamiliar territory here since I'm used to seeing 1...e5, as opposed to, 1...Nc6."
115,"
2. Bb5",",Therefore, I stick to what I know and try to transpose this into the Spanish Opening, since as we know, it starts off with 1.e4 e5 2.Nf3 Nc6 3.Bb5.  Given that 1...Nc6 was played, I try to do that.  Now, if I really wanted to, I also could've played 2.Nf3 which did come into consideration.  But, I felt that it was better to try and put some pressure against Tom's Nc6."
115,"
2... a6",",This could still transpose into the Spanish Opening since after 3.Bb5, black often plays this move."
115,"
3. Ba4",",Therefore, I still try to transpose the opening since this is how white retreats."
115,"
3... Nf6",",But, this move, however, stops that since Nf3 is often played.  Well, this move prevents that.  This, however, is where I overlook something."
115,"
4. Nf3",",? That's because in the Ruy Lopez, after 3.Bb5, black often responds with the Berlin Defense.  And, after 3...Nf6, black often castles.  The idea is that after 4.0-0 if 4...Nxe4, white regains the pawn by centralizing his R with 5.Re1.  Well, I am thinking along that same line, but the timing is off, as this move loses a pawn without anything in return.  Better was 4.Nc3, and then after 5.Nf3 it becomes something similar to the Four Knights Opening."
115,"
4... Nxe4 5. O-O",",As noted, I became overly confident with the last move due to the timing being off.  As I was thinking along the lines of 6.Re1 to get the N.  But, Tom stops that by attacking my B.  And, I don't like the position.  Whereas, in a different game I exchanged because it was possible when I was low on time.  The difference here is that I'm not ready to exchange but don't have a choice."
115,"
5... Nc5 6. Nc3",",That's because the only other options were 6.Bb3 or 6.Bxc6.  Now, I overlooked 6.Bxc6 and didn't want doubled pawns on the Q side.  So, I played this.  Where I a little more careful, I would've captured on c6 to double up his pawns. "
115,"
6... Nxa4 7. Nxa4 b5",",As now, Tom gains tempo here."
115,"
8. Nc3 Bb7",",Which gives him a nice spot for his LSB.  And, as we will see which Tom notes in the end, this is starting to become a dangerous position for black because of where the B is placed."
115,"
9. Re1",",So, I try to become sneaky, myself, by centralizing my R."
115,"
9... e6",",But, Tom has an answer to that."
115,"
10. d3",",So, the plan is to complete my development.  10.b3 also came into consideration, but I didn't like the looks of 10...g6 as this allows 11...Bg7, to which, Tom would threaten my Ra1 or Bb2.  Therefore, I felt like it ought to be avoided."
115,"
10... Bb4",",The only problem is his pin on my Nc3."
115,"
11. Bd2",",So, similar to what we see when it's against the Q or K, I break it with my B."
115,"
11... Qf6",",Bringing his Queen into play.  At first, I thought that the purpose was to castle on either side.  But, as it turns out, Tom is going to have a dangerous threat that I'm bound to overlook."
115,"
12. Bg5",",Thinking that Tom might have brought his Q out prematurely, I attack it."
115,"
12... Qg6 13. Bd2",",? And, I keep my N free of the pin.  But, the B would've been better on g5, as this is where Tom's threat becomes nasty.  In fact, although I'm not quite lost yet, Tom now has a big advantage because in order to save the position, I will, at the very least be forced to destroy my pawn structures.  But, it'll only get worse as that's one of the main things that I'm thinking about."
115,"
13... Nd4",",I was really wondering what to do.  As noted, I'm forced to double up my pawns.  That's because of one variation that I considered which doesn't work.  That variation is what happens after 14...Nxf3.  At first, I thought that it was no big deal because of he did that, I'd take back with 15.Qxf3?? and everything is fine.  But, it would not be because of his Bb7 which means that I almost overlooked 15...Bxf3 leaving me a Q for a piece down.  So, I had to double, and then asked myself what I could do to get out of it.  Unfortunately, I made the wrong as there were multiple threats, but I only saw one being the loss of the Queen."
160,"
1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6","The Exchange Variation, popularised by Bobby Fischer. White gives Black the two Bishops in exchange for a slightly better pawn formation. It might have been enough for Fischer; for mere mortals there's a whole middle game ahead..."
160,"
4... dxc6",",Better than 4...bxc6. Now if White captures the e-pawn Black has 5...Qd4, regaining the pawn with a slight advantage."
160,"
5. d3",",Now White has supported his own e-pawn, Black's is genuinely threatened."
160,"
5... Bd6",",Fischer actually recommended 5...f6, but I thought I'd try this instead, which is perfectly playable, as is 5...Qd6."
160,"
6. h3",",A bit over cautious, I think. White wants to prevent the pin, but would be better completing his development."
160,"
6... Ne7",",So I can go to g6, adding to the defence of my e-pawn."
160,"
7. c4",",This rather creates a hole on d4. Perhaps the idea is to lure away the Bishop so the e-pawn can be taken?"
160,"
7... Ng6",",I continue with the planned support of the e-pawn."
160,"
8. a3",",White has now made five pawn moves and he still hasn't castled or started to develop his Q-side. This should give me some advantage."
160,"
8... O-O",",I've nearly finished developing while White is way behind."
160,"
9. b4",",Still preoccupied with attacking the Bishop."
160,"
9... c5",",I take the opportunity to try to undouble my pawns."
160,"
10. bxc5",",White obliges..."
160,"
10... Bxc5 11. Bb2",",Not a bad idea, to seize the long diagonal and renew an attack on my e-pawn. But it allows me a neat tactic..."
160,"
11... f6",",Which I miss, as preoccupied with defending the pawn as White is in attacking it; 11...Nf4 attacks the g-pawn and the d-pawn and must win one of them."
160,"
12. O-O Nf4",",Too late now White has castled!"
160,"
13. Ne1",",A bit of an ugly attempt to defend the d-pawn."
160,"
13... Nxh3+",",I see a chance to blow open White's K-side pawns..."
160,"
14. gxh3 Bxh3",",For some reason, here I thought I'd trapped the Rook..."
160,"
15. Ng2",",Completely missing this defence."
14_1,"
27. Rd7",Mistake: +0.31 » 27. Rd7 Nf6 28. Rd1 e5 29. Na4 e4 30. Nd2 Re8 31. Nf1 a5 32. bxa5 Ra8 33. Ne3 Rxa5 34. Nc5 Rxc5 35. Nf1
14_1,"
27... Nf6 28. Rd2 Rd8 29. Rxd8+ Nxd8",Best: +1.33 » 27. Ne4 Nf6 28. Nc5 Nd8 29. Ne5 Nd5 30. Rd7 Rc8 31. Nxe6 Nxe6 32. Rxd5 Rc1+ 33. Kh2 Rc2 34. Kg3 Ra2 35. Rd3 Re2 36. f4 g5
14_1,"
30. Kf1 Nc6 31. Ke2 Kf7 32. Kd3 e5 33. g4 Ke6 34. Kc4 Kd6 35. a4 e4 36. Nd4",",And now we have the 4 Knights"
14_1,"
36... Ne5+ 37. Kb3 Nf3",",TSN turning point..."
14_1,"
38. Nxf3 exf3 39. b5",Mistake: -1.00 » 36. Nd4 Ne5+ 37. Kb3 g6 38. b5 axb5 39. axb5 Nd3 40. f3 Ke5 41. Nce2 Nf2 42. f4+ Kd5 43. g5 hxg5 44. fxg5 Nd7 45. h4
14_1,"
39... axb5 40. axb5",Best: +0.01 » 36. Nd2 Ke5 37. Kc5 Nd7+ 38. Kc4 Nb6+ 39. Kc5 Nd7+
14_1,"
40... Kc5 41. Kc2 Kd4 42. Kd2 Ne4+ 43. Nxe4 Kxe4 44. Kc2",",Mistake: -0.02 » … Nf3 38. Nxf3 exf3 39. Kc4 Ke5 40. Kd3 Kf4 41. Kd4 g6 42. Nd5+ Nxd5 43. Kxd5 h5 44. gxh5 gxh5 45. Ke6 b5 46. a5 h4"
14_1,"
44... Kd4 45. Kd2",Best: -1.02 » … g6 38. b5 axb5 39. axb5 Nd3 40. f3 Ke5 41. Nce2 Nf2 42. f4+ Kd5 43. f5 g5 44. Nc2 Ke5 45. Ne3 Nxh3
14_1,"
45... b6",",Inaccuracy: -0.93 » 39. b5 Kc5 40. bxa6 bxa6 41. Kc2 Kd4 42. Kd2 Nd7 43. Na2 Nc5 44. Nb4 a5 45. Nc6+ Ke4 46. Ke1 Nxa4 47. Nxa5 Nb2 48. Nc6 Nd3+ 49. Kf1"
14_1,"
46. h4 g5",Best: +0.04 » 39. Kc4 Ke5 40. Kd3 h5 41. g5 Nd5 42. Nxd5 Kxd5 43. h4 b5 44. axb5 axb5 45. g6 Ke5 46. Ke3 Kf6 47. Kxf3 Kf5 48. Ke3 Kxg6
14_1,"
47. hxg5",",Inaccuracy: -1.26 » 40. axb5 Kc5 41. Kc2 Nd5 42. Ne4+ Kxb5 43. Kd3 Nf4+ 44. Ke3 Nxh3 45. Nd6+ Kc6 46. Nf5 Ng1 47. Nxg7 b5 48. Nf5 b4 49. Kf4 Kd5 50. Nxh6"
14_1,"
47... hxg5 48. Kc2 Ke4",Best: -0.58 » 40. Nxb5+ Kc5 41. Nc3 Nd7 42. Kc2 Kb4 43. Kd3 Nc5+ 44. Kd4 Nb3+ 45. Kd3 g5 46. Ne4 Kxa4 47. Ke3 b5 48. Kxf3 Kb4 49. Ke3 Kc4 50. Nd6+
14_1,"
49. Kc3 Kf4 50. Kd4 Kxg4 51. Kd5",",Yes the b-pawn became my Queening pawn but if it were one square closer I wouldn't have lost the game.  Skip ahead to 57...Qa1+"
14_1,"
51... Kh3",Inaccuracy: -3.46 » 44. Kc2 Kd4 45. b6 Kc5 46. Kd3 Kxb6 47. Kc3 Kc6 48. Kd3 b5 49. h4 Kc5 50. Kc3 b4+ 51. Kb3 Kb5 52. Kb2 Kc4 53. Kc2 b3+ 54. Kb2
14_1,"
52. Kc6 Kg2",Best: -2.48 » 44. b6 Kd4 45. h4 Ke4 46. g5 h5 47. g6 Kf4 48. Kd3 Kg4 49. Ke4 Kxh4 50. Kf5 Kh3 51. Ke6 Kg2 52. Kf7 Kxf2 53. Kxg7 h4 54. Kf6
14_1,"
53. Kxb6 Kxf2",",Mistake: -5.79 » 45. Kd2 Kc5 46. b6 Kxb6 47. Kd3 Kb5 48. Kc3 g5 49. Kb3 b6 50. Kc3 Ka4 51. Kb2 Kb4 52. Ka2 Kc3 53. Kb1 b5 54. Kc1 Kb3 55. Kd2"
14_1,"
54. Ka7",Best: -3.97 » 45. b6 Kc5 46. Kc3 Kxb6 47. Kc4 Ka5 48. Kb3 g5 49. Ka3 Kb5 50. Kb3 b6 51. Kc3 Ka4 52. Kb2 Kb4 53. Kc2 Kc4 54. Kb2 Kd3 55. Kb3
14_1,"
54... Ke2 55. b6 f2 56. b7 f1=Q 57. b8=Q Qa1+ 58. Kb6 Qb1+ 59. Kc7 Qxb8+",",Mistake: -4.51 » … b6 46. h4 g6 47. Kc2 Kc4 48. Kd2 Kxb5 49. Kc3 Kc5 50. Kd3 Kb4 51. Kc2 Kc4 52. Kd2 Kb3 53. Ke3 b5 54. Ke4 Ka3 55. Kxf3 b4"
24,"
1. e4 d5","Centre Counter, sometimes called the Scandinavian Defence - Scandy by its affectionate devotees.  Directly challenging White in the centre, but there is a bit of a downside."
24,"
2. Nc3",",OK, but perhaps unnecessarily provocative.  Much more usual is 2.exd5 and if Black recaptures, 2...Qxd5, 3.Nc3 forces Black to move the Queen a second time.  I once won a game in four moves when Black thoughtlessly retreated his Queen to c6, whereat 4.Bb5 pinned his Q against his K.   Much more usual is 3...Qa5, which places the Q on a safe square, but still actively located."
24,"
2... d4",",Good response to White's threat to win the pawn.  Now the knight will have to move a second time."
24,"
3. Nd5",",Although this encourages Black to hit him again, I think this is probably OK.  3.Ne2 may be met by 3...e5, when Black has the larger share of the centre.  That need not be fatal - more like the colours reversing roles!"
24,"
3... e6 4. Nf4 e5 5. Bc4",",?  I can't tell whether this is a simple 'one-mover' oversight, or a reluctance to move the knight a fourth time.  It were better to have moved the knight a fourth time, and even a fifth - 5.Nh5 g5  6.Ng3.  However 5.Nd3 would have been OK too, threatening to win the e-pawn."
24,"
5... Nh6",",?  Taking the knight would have been fine for Black."
24,"
6. Nd3 Bg4",",This is a mistake, but a bit of calculation is necessary to figure it out.  The sequence isn't deep, but it IS more than two moves.  The problem is that if the bishop's protector, the h6-knight, can be drawn from his post, he can be overwhelmed by numbers, with two pieces attacking the bishop and one defending.  It is a small combination.  See if you can find it."
24,"
7. Ne2",",?  Rather awkward - White pieces are starting to get a bit tangled in the centre.  Recall the opening guideline - don't move a piece twice in the opening, unless there is a tactic.  Earlier, the knight was being hunted; it had to keep on the move.  Now there is a tactic: 7.Bxf7ch! Black has two reasonable replies: 7...Nxf7 8.Qxg4; OR 7...Kxf7 8.Nxe5ch ... (forking King on f7 and Bishop on g4) 8...Ke8 9.Nxg4 ... Either way, White wins a pawn with a slight advantage."
24,"
7... Bxe2",",Gives up an active piece for one relatively immobile (because it is pinned).  Not usually a good bargain."
24,"
8. Qxe2 Be7",",?  Another 'one mover' oversight that costs Black a pawn.  8...Bd6 or 8...f6 or a move by the b8-knight would have been much better."
24,"
9. Nxe5",",The Gameknot engine gives White a 1.88 edge - worth almost 2 pawns - very much the better game."
24,"
9... Bf6 10. Nd3",",Safe enough.  An alternative idea would have been to invite (force) an exchange of minor pieces by 10.Ng4.  Now that she is a pawn ahead, even (i.e. equal) exchanges are in White's interests, in principle.  That does NOT mean simply blindly exchange, of course, nor should Black avoid them if by so doing he incurs worse, but they can be used to add value to White material advantage."
24,"
10... O-O 11. e5",",!?  OK, but I think I would have castled, here.  White does have to be somewhat concerned about the tangled situation on the c- and d-files, too, though their unravelling is not yet urgent."
24,"
11... Be7 12. c3 Nc6 13. e6",",?!  Halves White's advantage according to the GK engine.  But I rather like this move - poking a heavy stick into Black's game.  It's a move I might well have played myself in this situation."
24,"
13... a5",",?!  The Gameknot engine prefers 13...Bd6, which places the bishop on a well protected and handier location - a more useful diagonal."
24,"
14. exf7+ Nxf7 15. cxd4",",?  Understandable, given the tangled situation in White's centre, but this puts Black on top.  The recapture will throw White back onto the defensive.  It is not so easy to find a good move, but I might have been inclined to castle, or play 15.Bb3, with a view to relocating to c2, aiming at the h7-square."
24,"
15... Nxd4 16. Qd1",",Naturally, there was no good alternative.  Black was attacking the queen, and also c2, where there would have been a knight-fork.  This Queen retreat defends against both threats."
24,"
16... a4",",More forcing - and more worrying for White - would have been 16...b5.  Now White has the opportunity to exploit the pin along the a2-g8 diagonal.  "
24,"
17. O-O",",At last, and quite understandable.  There will come times at this level of play in which quite complicated tactical situations can arise.  It is very hard to learn to recognise and take advantage of them without having begun with simpler, less complicated motifs and patterns.  The main thing to note is that the f7-knight is pinned by the bishop against the king.  It is defended by a rook and the king.  Could White heap another attacker against the pinned knight?  Yes she could: 17.Ne5!  Could Black in response find another defender?  Only the Queen.  What that means is that White looks to be winning the exchange after 17.Ne5.   ++++++++++++++  As it transpires, this might have led to a wild tactical melee as follows:  17.Ne5! Bd6!  18.Nxf7 Qe7ch (the reason for the bishop move) 19.Kf1 b4  (A piece and a pawn down, Black fights like a tiger to stay in the game) 20.Nh6ch! ... (As you see, this is well beyond 'one-mover' territory, and would be challenging for an experienced tactician to calculate.  Not 20.Nd6ch?? bxc4  21.Nxc4 Rxf2ch 22.Kxf2 Rf8ch  23.Kg1 Ne2ch and Black wins)  20...Kh8 21.Bd5 e6  22.Nf7ch Kg8  23.Qg4! Ne2 24.Be6 Rxf7  25.Rb1 Raf8  26.Bxf7ch Rxf7.  fen=""6k1/4qrpp/2pb4/1p6/p5Q1/8/PPnP1PPP/1RB2K1R w - -"" ++++++++++++++++ I would not expect anyone below Master level to calculate this whole line, so complicated it is.  Myself, I would have decided that something like 17.Ne5 b5  18,Bxf7ch Rxf7  19.Nxf7 Kxf7 won the exchange and left it at that.  I might well have been surprised by the tactical fight Black put up by 17...Bd6!  but 'them are the breaks'.   If you don't see a reason NOT to capture a thing, or win some other advantage, go for it.  If it turns out bad, you will learn to recognise the really unsafe captures. "
24,"
17... Ra5",",Not a bad idea to bring the rook quickly into action.  Instead, 17...b5 would have forced White to exchange on f7."
70_1,"
35... g5 36. Ra2","white tries free his game  Qb2, but now Rook is outside! "
70_1,"
36... e4",",dagger "
70_1,"
37. Nd4 Rxd4 38. exd4 Qxh3",",now white has big troubles. All pawns are separated, Rook is powerless, and have to choose between offer g4 and get Queen near by King or trying save everything. "
70_1,"
39. Qd1",",white try save averything !"
70_1,"
39... c3",",bum , f1 is no more for white"
70_1,"
40. d5 e3",",dagger still doing his work"
70_1,"
41. fxe3 Qxe3+",",no good moves for white king anymore"
70_1,"
42. Kg2 Be2",",also Qd2+ is ok...but after that there is about 30 moves more end game"
70_1,"
43. Qe1 Bf3+ 44. Kf1 Bg2+",",This was one of my finest games that I have played here in GameKnot"
33,"
1. e4","Just to explain the time limit - it was 40 moves in 90 minutes each, after which 30 minutes is added the first time a player runs out of time. There is also a 30 second increment per move."
33,"
1... c5",",This time I couldn't really prepare as he sometimes plays 1. d4 or 1. c4."
33,"
2. Nc3",",He opts for a Closed Sicilian."
33,"
2... Nc6",",The most popular reply."
33,"
3. g3",",Quite a common way to handle this. I am already thinking a few minutes on my reply."
33,"
3... g6",",I opt for this."
33,"
4. Bg2",",He completes the fianchetto."
33,"
4... Bg7",",As do I."
33,"
5. d3",",He continues to develop."
33,"
5... e6",",More common is d6, but this is perfectly playable."
33,"
6. Be3",",He attacks my c pawn."
33,"
6... b6",",6... d6 planning a6 and b7-b5 is more normal, but this got him thinking!"
33,"
7. Nf3",",He decides to open up the game."
33,"
7... Nge7",",I develop."
33,"
8. d4",",And he does his central thrust. I was quite surprised here that in previous games in this position, black had simply castled. I am not sure why white can't just take twice on c5 in that case. I was also afraid of allowing d4-d5 so I took!"
33,"
8... cxd4",",Like so."
33,"
9. Nxd4",",And he took back."
33,"
9... a6",",I was afraid of him playing Nd4-b5 threatening to go to d6."
33,"
10. Nxc6",",He takes."
33,"
10... Nxc6",",I have to take back this way. If I take with the queen he exchanges queens and then takes on b6."
49_1,"
32. Bxc5 Kxc5 33. Qc7#","Material is even, but... the ""residual advantage"" after the exchanges was... decisive!"
43,"
1. e4","I wasn't sure how Charles was going to open.  As I've also seen him play the Queens Pawn Opening (1.d4), as well as, the English which is just like the Sicilian Defense but in reverse (so 1.c5).  But, once he played this, I was ready to answer with the Sicilian Defense."
43,"
1... c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5",",This is all standard and what I'm most used to."
43,"
6... e5",",Trying to take Charles off guard a little, I play this.  The entire idea behind this move is tempo gain."
43,"
7. Nf5 Bxf5",",Better was 7...Be7 to continue developing and breaking the pin that he has against my Nf6.  The entire idea behind tempo gain was to develop my DSB and castle.  I thought that exchanging gained more since Charles is forced to take back.  But, this didn't gain anything.  In addition, this happened before the lesson with GM Susan Polgar about not exchanging unless there is a definite advantage.  So, I misunderstood a part of that message where Susan said that, in general, exchange N for B.  In a later lesson, she said that you sometimes also need the B, and thus, don't exchange so quickly.  And, that was when I had that chess dream as training from the lord.  He went over the same thing that Kenneth_fiore_3 told me.  So, what Ken said in our first lesson was spot on as that was, in reality, how I was thinking until those important lessons.  With that being said, I believe that this exchange is going to benefit Charles, as my B stronger then Charles N."
43,"
8. exf5 Be7",",This is where I break the pin and prepare to castle, at once."
43,"
9. Bc4",",Charles also has development and castling on his mind.  With that being said, we both castle, at once."
